sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Leifsonia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__JBDSKH01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.2	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Amnibacterium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.19	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Pseudolysinimonas_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.07	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Agrococcus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microcella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.13	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Quadrisphaeraceae; g__Quadrisphaera
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__CAWDZK01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.01	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__DASVBQ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__JBDUAP01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__JAVEDB01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__CAVVAH01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__DASTVO01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__BP-173
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__JBBRVW01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__DATHAP01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__JAVEDA01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	10.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	144.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__JAWWPG01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	17.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_B
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	22.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	13.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__SSC3
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__CRBC_03940
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_C
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.26	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__CRBC_02290
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__JANLYC01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.01	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__MOTU40_061319
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__CRBC_02214
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__DASSKA01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__DATIOH01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	14.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae; g__Kribbella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	15.05	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Microlunatus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionicimonas
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__JAFAQI01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__CAWIFV01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__JAFAZI01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__DASZTV01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__BP-197
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__DASSKP01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__DATBDO01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Sporichthyales; f__Sporichthyaceae; g__Sporichthya
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Catenulisporaceae; g__Catenulispora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	22.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.15	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Actinacidiphila
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Yinghuangia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Wenjunlia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Peterkaempfera
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Kitasatospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae; g__JAVEDQ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae; g__DATAZK01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__S36-B12; g__UBA10649
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__CAIYMF01; g__Longivirga
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__CAIYMF01; g__Prado023
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae; g__Motilibacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.27	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae; g__Motilibacter_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae; g__JBQCHF01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOL01; f__JAWWOL01; g__JBJMHZ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01; g__JAHEKZ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191; g__BP-191
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.98	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOW01; f__JAWWOW01; g__JBJMHR01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	12.91	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__AC-51
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	5.22	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__CALGFI01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JBBQVZ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JANXVR01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.75	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__DATAEU01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.56	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JAOUEA01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.67	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__DASSJM01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.52	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JALYMB01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__HRBIN12
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__CAVSJR01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	5.87	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JBJMLN01; g__JBJMLN01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01; g__JBJMLO01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01; g__DATBHM01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__UBA4738; g__AC-52
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__UBA4738; g__DASXTW01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	8.92	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiellasilicea
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	108.36	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-600
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	56.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACVRU01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JAIBJN01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	8.41	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	91.82	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	5.17	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__VAXT01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	34.73	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	8.17	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATEOR01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.59	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_04220
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_02369671
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	11.34	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATBLE01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.31	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-50
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.67	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASUZD01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATLFU01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.53	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATHTC01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	5.73	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JAIBJP01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	14.27	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.93	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASSSQ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.25	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01666299
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	10.4	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__MGYG000492745
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.4	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_02858
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACCTU01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.4	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACDER01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.06	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_02925
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.69	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Fen-549
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.69	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-612
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.58	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JBKPFU01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATFQE01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVPGP01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.09	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACVRM01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACDAN01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01113511
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JBBRYK01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	5.18	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__GMQP-bins7
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.33	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-16
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01599924
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__UBA5186
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVZAC01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JBKPRX01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JBBQTQ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVRUF01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.45	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVQZA01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACDAS01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.06	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__GEMOTU_08683
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	21.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__DASUHT01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.76	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__DATLLN01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	9.47	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICYJ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__CAVPTL01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__DATLLX01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.49	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__CAWCFJ01
