sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.29	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.4	Root; d__Bacteria; p__Myxococcota; c__XYA12-FULL-58-9; o__XYA12-FULL-58-9
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.28	Root; d__Bacteria; p__Myxococcota; c__UBA727; o__UBA727
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.45	Root; d__Bacteria; p__Myxococcota; c__Kuafuiibacteriia; o__Kuafuiibacteriales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.45	Root; d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Zapsychrales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.06	Root; d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__2-02-FULL-51-18
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.85	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.08	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.57	Root; d__Bacteria; p__Bdellovibrionota; c__FAC87; o__UBA2466
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.79	Root; d__Bacteria; p__Babelota; c__Babeliae; o__Babelales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.57	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__RBG-16-71-46
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.11	Root; d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Mycoplasmatales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.62	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.74	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia; o__Oligoflexales
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.93	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	24.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.15	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.34	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	10.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	6.0	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.43	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Quadrisphaeraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	5.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	15.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	7.15	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	5.13	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.26	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Cryptosporangiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Catenulisporaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOL01; f__JAWWOL01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	4.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.0	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Prado026; f__Prado026
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.12	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12; f__S36-B12
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Jiangellales; f__Jiangellaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	44.37	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	22.36	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	13.22	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.98	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	38.14	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.92	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.94	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.66	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	5.89	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JAFATL01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.81	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.45	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.27	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.37	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Palsa-688
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.34	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.2	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Microtrichaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.1	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__WLNW01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCTF01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.82	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__RAAP-2
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.95	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.37	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__BP-133
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JACDBD01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	7.57	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.29	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__JACQTL01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.37	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__UBA4738
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__AC-67; o__AC-67; f__AC-67
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.09	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Kaistiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	20.73	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.01	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	8.85	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.18	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Aestuariivirgaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	6.09	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.18	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Afifellaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	23.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	4.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	7.24	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Aquidulcibacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.96	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.35	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	8.59	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.38	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Elsterales; f__Elsteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.29	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.41	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.01	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__CACIAM-22H2; f__CACIAM-22H2
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.38	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.5	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.34	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__DSM-16000; f__Inquilinaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__JAREAF01; f__JAREAF01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.53	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	14.35	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.19	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	4.15	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.8	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SHXO01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.56	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_E
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.57	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_B
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	6.69	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Rariloculaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.22	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.33	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.38	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.76	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	13.97	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	3.25	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.55	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PALSA-1355
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.91	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.69	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__PNKZ01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	22.22	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.89	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__HRBIN36
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.6	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.11	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Kolteriales; f__SPIREOTU_00053555
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	18.59	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	1.35	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__WQYP01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	2.83	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.62	Root; d__Bacteria; p__Planctomycetota; c__UBA11346; o__UBA11346; f__UBA11346
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.91	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135; f__GCA-002686595
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.21	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.79	Root; d__Bacteria; p__Planctomycetota; c__SZUA-567; o__H5-PLA8; f__H5-PLA8
Caro-Soil-SIP-pooled__LSP1_16__27670__L1_S40_L005_R1_001	0.51	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2; f__JAEUHO01
